,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
260,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,1,0,2007,07,02,41.869107,-87.69629300000001
261,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,3,0,2007,07,02,41.719059,-87.675088
262,CULEX RESTUANS,96, S HOYNE AVE,T161,2,0,2007,07,02,41.719059,-87.675088
263,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,6,0,2007,07,02,41.923738,-87.785288
264,CULEX RESTUANS,61, W FULLERTON AVE,T013,1,0,2007,07,02,41.923738,-87.785288
265,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,5,0,2007,07,02,41.970248,-87.787992
266,CULEX RESTUANS,64, W STRONG ST,T014,1,0,2007,07,02,41.970248,-87.787992
267,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,1,0,2007,07,02,42.010412,-87.66214000000001
268,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,3,0,2007,07,02,41.899229999999996,-87.716788
269,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,2,0,2007,07,02,41.899229999999996,-87.716788
270,CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,3,0,2007,07,02,41.942114000000004,-87.776385
271,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,1,0,2007,07,02,41.960615999999995,-87.777189
272,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,2,0,2007,07,02,41.883284,-87.705085
273,CULEX RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,02,41.883284,-87.705085
274,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,1,0,2007,07,02,41.704336,-87.70373599999999
275,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,18,0,2007,07,11,41.95469,-87.800991
276,CULEX RESTUANS,41, N OAK PARK AVE,T002,7,0,2007,07,11,41.95469,-87.800991
277,CULEX PIPIENS,41, N OAK PARK AVE,T002,2,0,2007,07,11,41.95469,-87.800991
278,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,3,0,2007,07,11,41.994991,-87.769279
279,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,1,0,2007,07,11,41.974089,-87.824812
280,CULEX RESTUANS,79, W FOSTER AVE,T015,1,0,2007,07,11,41.974089,-87.824812
281,CULEX RESTUANS,79, W FOSTER AVE,T015,2,0,2007,07,11,41.974089,-87.824812
282,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,4,0,2007,07,11,41.9216,-87.666455
283,CULEX RESTUANS,15, W WEBSTER AVE,T045,1,0,2007,07,11,41.9216,-87.666455
284,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,6,0,2007,07,11,41.891118,-87.65449100000001
285,CULEX RESTUANS,25, W GRAND AVE,T046,5,0,2007,07,11,41.891118,-87.65449100000001
286,CULEX PIPIENS,25, W GRAND AVE,T046,3,0,2007,07,11,41.891118,-87.65449100000001
287,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,3,0,2007,07,11,41.867108,-87.654224
288,CULEX RESTUANS,11, W ROOSEVELT,T048,1,0,2007,07,11,41.867108,-87.654224
289,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,2,0,2007,07,11,41.896282,-87.655232
290,CULEX RESTUANS,11, W CHICAGO,T049,1,0,2007,07,11,41.896282,-87.655232
291,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,1,0,2007,07,11,41.921965,-87.632085
292,CULEX RESTUANS,22, N CANNON DR,T054,1,0,2007,07,11,41.921965,-87.632085
293,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,50,0,2007,07,11,41.688324,-87.676709
294,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,35,0,2007,07,11,41.688324,-87.676709
295,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,50,0,2007,07,11,41.688324,-87.676709
296,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,8,0,2007,07,11,41.688324,-87.676709
297,CULEX RESTUANS,22, W 113TH ST,T086,1,0,2007,07,11,41.688324,-87.676709
298,CULEX RESTUANS,22, W 113TH ST,T086,8,0,2007,07,11,41.688324,-87.676709
299,CULEX PIPIENS,22, W 113TH ST,T086,19,0,2007,07,11,41.688324,-87.676709
300,CULEX SALINARIUS,22, W 113TH ST,T086,2,0,2007,07,11,41.688324,-87.676709
301,CULEX TERRITANS,22, W 113TH ST,T086,1,0,2007,07,11,41.688324,-87.676709
302,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,14,0,2007,07,11,41.862292,-87.64886
303,CULEX PIPIENS,11, S PEORIA ST,T091,1,0,2007,07,11,41.862292,-87.64886
304,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,1,0,2007,07,11,41.720848,-87.666014
305,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,22,0,2007,07,11,41.731922,-87.677512
306,CULEX RESTUANS,22, W 89TH ST,T096,21,0,2007,07,11,41.731922,-87.677512
307,CULEX PIPIENS,22, W 89TH ST,T096,2,0,2007,07,11,41.731922,-87.677512
308,CULEX RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,11,41.999128999999996,-87.795585
309,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,1,0,2007,07,11,42.01743,-87.68776899999999
310,CULEX RESTUANS,75, N OAKLEY AVE,T148,2,0,2007,07,11,42.01743,-87.68776899999999
311,CULEX SALINARIUS,75, N OAKLEY AVE,T148,1,0,2007,07,11,42.01743,-87.68776899999999
312,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,1,0,2007,07,11,41.981964000000005,-87.812827
313,CULEX RESTUANS,91, W HIGGINS AVE,T009,14,0,2007,07,11,41.981964000000005,-87.812827
314,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,8,0,2007,07,11,41.944869,-87.832763
315,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,1,0,2007,07,11,41.944869,-87.832763
316,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,2,0,2007,07,11,41.944869,-87.832763
317,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,1,0,2007,07,11,41.944869,-87.832763
318,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,37,0,2007,07,11,42.011601,-87.81150600000001
319,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,14,0,2007,07,11,42.011601,-87.81150600000001
320,CULEX RESTUANS,72, N OKETO AVE,T016,8,0,2007,07,11,42.011601,-87.81150600000001
321,CULEX RESTUANS,72, N OKETO AVE,T016,4,0,2007,07,11,42.011601,-87.81150600000001
322,CULEX PIPIENS,72, N OKETO AVE,T016,3,0,2007,07,11,42.011601,-87.81150600000001
323,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,1,0,2007,07,11,41.94983,-87.69845699999999
324,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,7,0,2007,07,11,41.979243,-87.750938
325,CULEX RESTUANS,49, W BALMORAL AVE,T025,2,0,2007,07,11,41.979243,-87.750938
326,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,1,0,2007,07,11,41.986921,-87.689778
327,CULEX RESTUANS,58, N WESTERN AVE,T028,2,0,2007,07,11,41.986921,-87.689778
328,CULEX RESTUANS,50, S CENTRAL AVE,T031,1,0,2007,07,11,41.801497999999995,-87.763416
329,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,1,0,2007,07,11,41.906638,-87.701431
330,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,1,0,2007,07,11,41.723195000000004,-87.64997
331,CULEX RESTUANS,10, S VINCENNES,T089,2,0,2007,07,11,41.723195000000004,-87.64997
332,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,27,0,2007,07,11,41.868077,-87.666901
333,CULEX RESTUANS,11, S ASHLAND AVE,T090,5,0,2007,07,11,41.868077,-87.666901
334,CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,5,0,2007,07,11,41.869215999999994,-87.627561
335,CULEX PIPIENS,11, S STATE ST,T092,1,0,2007,07,11,41.869215999999994,-87.627561
336,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,18,0,2007,07,11,41.662014,-87.72460799999999
337,CULEX RESTUANS,42, W 127TH PL,T135,4,0,2007,07,11,41.662014,-87.72460799999999
338,CULEX PIPIENS,42, W 127TH PL,T135,1,0,2007,07,11,41.662014,-87.72460799999999
339,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,1,0,2007,07,11,41.961743,-87.76007
340,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,1,0,2007,07,11,41.953067,-87.776792
341,CULEX RESTUANS,40, N AUSTIN AVE,T142,1,0,2007,07,11,41.953067,-87.776792
342,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,3,0,2007,07,11,41.878114000000004,-87.629798
343,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2007,07,11,41.878114000000004,-87.629798
344,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,13,0,2007,07,11,41.958271,-87.702575
345,CULEX RESTUANS,42, N RICHMOND ST,T146,2,0,2007,07,11,41.958271,-87.702575
346,CULEX PIPIENS,42, N RICHMOND ST,T146,1,0,2007,07,11,41.958271,-87.702575
347,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,11,42.006858,-87.675919
348,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,4,0,2007,07,11,41.916265,-87.800515
349,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,8,0,2007,07,11,41.916265,-87.800515
350,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41.682587,-87.707973
351,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41.682587,-87.707973
352,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,39,0,2007,07,11,41.682587,-87.707973
353,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41.682587,-87.707973
354,CULEX RESTUANS,35, W 116TH ST,T158,27,0,2007,07,11,41.682587,-87.707973
355,CULEX PIPIENS,35, W 116TH ST,T158,29,0,2007,07,11,41.682587,-87.707973
356,CULEX RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,1,0,2007,07,11,41.725516999999996,-87.61425799999999
357,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,11,41.948167,-87.730698
358,CULEX RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,11,41.948167,-87.730698
359,CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,1,0,2007,07,11,41.953705,-87.733974
360,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,2,0,2007,07,11,41.964242,-87.757639
361,CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,1,0,2007,07,11,41.990284,-87.797127
362,CULEX RESTUANS,60, N AVONDALE AVE,T006,2,0,2007,07,11,41.990284,-87.797127
363,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,39,0,2007,07,11,42.008314,-87.77792099999999
364,CULEX RESTUANS,70, N MOSELL AVE,T008,14,0,2007,07,11,42.008314,-87.77792099999999
365,CULEX PIPIENS,70, N MOSELL AVE,T008,5,0,2007,07,11,42.008314,-87.77792099999999
366,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,2,0,2007,07,11,41.921177,-87.79518
367,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,20,0,2007,07,11,41.857402,-87.694991
368,CULEX RESTUANS,30, W 18TH ST,T043,5,0,2007,07,11,41.857402,-87.694991
369,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,2,0,2007,07,11,41.868142,-87.696269
370,CULEX PIPIENS,11, S CALIFORNIA,T047,1,0,2007,07,11,41.868142,-87.696269
371,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,15,0,2007,07,11,41.721474,-87.648064
372,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,5,0,2007,07,11,41.869107,-87.69629300000001
373,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,4,0,2007,07,11,41.869107,-87.69629300000001
374,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,17,0,2007,07,11,41.719059,-87.675088
375,CULEX RESTUANS,96, S HOYNE AVE,T161,4,0,2007,07,11,41.719059,-87.675088
376,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,2,0,2007,07,11,41.923738,-87.785288
377,CULEX RESTUANS,61, W FULLERTON AVE,T013,1,0,2007,07,11,41.923738,-87.785288
378,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,3,0,2007,07,11,41.970248,-87.787992
379,CULEX RESTUANS,64, W STRONG ST,T014,4,0,2007,07,11,41.970248,-87.787992
380,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,6,0,2007,07,11,41.899229999999996,-87.716788
381,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,4,0,2007,07,11,41.899229999999996,-87.716788
382,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,5,0,2007,07,11,41.899229999999996,-87.716788
383,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,4,0,2007,07,11,41.692555,-87.598865
384,CULEX RESTUANS,20, E 111TH ST,T084,1,0,2007,07,11,41.692555,-87.598865
385,CULEX PIPIENS,20, E 111TH ST,T084,1,0,2007,07,11,41.692555,-87.598865
386,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,16,0,2007,07,11,41.903002,-87.68826700000001
387,CULEX PIPIENS,11, S ARTESIAN AVE,T160,1,0,2007,07,11,41.903002,-87.68826700000001
388,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,1,0,2007,07,11,41.962728000000006,-87.748367
389,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,1,0,2007,07,11,41.836644,-87.677737
390,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,2,0,2007,07,11,41.837084999999995,-87.729384
391,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,1,0,2007,07,11,41.911823999999996,-87.726737
392,CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,1,0,2007,07,11,41.823065,-87.67837800000001
393,CULEX PIPIENS,22, W PERSHING RD,T060,1,0,2007,07,11,41.823065,-87.67837800000001
394,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,3,0,2007,07,11,41.801179,-87.679447
395,CULEX PIPIENS,22, W 51ST ST,T061,1,0,2007,07,11,41.801179,-87.679447
396,CULEX PIPIENS,35, W 51ST ST,T062,2,0,2007,07,11,41.800737,-87.71188000000001
397,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,22,0,2007,07,11,41.778296999999995,-87.752411
398,CULEX PIPIENS,52, W 63RD ST,T065,2,0,2007,07,11,41.778296999999995,-87.752411
399,CULEX TERRITANS,52, W 63RD ST,T065,2,0,2007,07,11,41.778296999999995,-87.752411
400,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,4,0,2007,07,11,41.77166,-87.703047
401,CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,9,0,2007,07,11,41.759346,-87.745602
402,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,10,0,2007,07,11,41.768388,-87.678649
403,CULEX RESTUANS,22, W 69TH ST,T069,3,0,2007,07,11,41.768388,-87.678649
404,CULEX RESTUANS,22, W 69TH ST,T069,1,0,2007,07,11,41.768388,-87.678649
405,CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,2,0,2007,07,11,41.797616,-87.797894
406,CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,2,0,2007,07,11,41.781416,-87.77653199999999
407,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,2,0,2007,07,11,41.773215,-87.60088
408,CULEX RESTUANS,10, E 67TH ST,T073,3,0,2007,07,11,41.773215,-87.60088
409,CULEX RESTUANS,39, S ASHLAND AVE,T074,11,0,2007,07,11,41.822536,-87.66634300000001
410,CULEX SALINARIUS,47, S CORNELL AVE,T075,1,0,2007,07,11,41.799282,-87.585487
411,CULEX RESTUANS,55, S DR MARTIN LUTHER KING JR DR,T076,18,0,2007,07,11,41.794781,-87.615989
412,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,1,0,2007,07,11,41.778748,-87.586427
413,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,6,0,2007,07,11,41.766202,-87.562889
414,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,6,0,2007,07,11,41.766202,-87.562889
415,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,2,0,2007,07,11,41.754676,-87.612922
416,CULEX RESTUANS,77, S EBERHART AVE,T080,1,0,2007,07,11,41.754676,-87.612922
417,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,11,0,2007,07,11,41.821582,-87.62779599999999
418,CULEX RESTUANS,40, S DEARBORN ST,T081,1,0,2007,07,11,41.821582,-87.62779599999999
419,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,4,0,2007,07,11,41.803422999999995,-87.642984
420,CULEX RESTUANS,50, S UNION AVE,T082,4,0,2007,07,11,41.803422999999995,-87.642984
421,CULEX PIPIENS,50, S UNION AVE,T082,1,0,2007,07,11,41.803422999999995,-87.642984
422,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,2,0,2007,07,11,41.754292,-87.590773
423,CULEX RESTUANS,79, S CHICAGO AVE,T083,7,0,2007,07,11,41.754292,-87.590773
424,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,5,0,2007,07,11,41.798697,-87.736812
425,CULEX RESTUANS,52, S KOLMAR,T114,1,0,2007,07,11,41.798697,-87.736812
426,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,1,0,2007,07,11,41.776156,-87.778927
427,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,7,0,2007,07,18,41.95469,-87.800991
428,CULEX RESTUANS,41, N OAK PARK AVE,T002,2,0,2007,07,18,41.95469,-87.800991
429,CULEX PIPIENS,41, N OAK PARK AVE,T002,4,0,2007,07,18,41.95469,-87.800991
430,CULEX RESTUANS,62, N MANDELL AVE,T007,3,0,2007,07,18,41.994991,-87.769279
431,CULEX PIPIENS,62, N MANDELL AVE,T007,3,0,2007,07,18,41.994991,-87.769279
432,CULEX RESTUANS,79, W FOSTER AVE,T015,1,0,2007,07,18,41.974089,-87.824812
433,CULEX PIPIENS,79, W FOSTER AVE,T015,4,0,2007,07,18,41.974089,-87.824812
434,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,12,0,2007,07,18,41.9216,-87.666455
435,CULEX PIPIENS,15, W WEBSTER AVE,T045,4,0,2007,07,18,41.9216,-87.666455
436,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,29,0,2007,07,18,41.891118,-87.65449100000001
437,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,1,0,2007,07,18,41.891118,-87.65449100000001
438,CULEX RESTUANS,25, W GRAND AVE,T046,8,0,2007,07,18,41.891118,-87.65449100000001
439,CULEX PIPIENS,25, W GRAND AVE,T046,34,0,2007,07,18,41.891118,-87.65449100000001
440,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,1,0,2007,07,18,41.867108,-87.654224
441,CULEX RESTUANS,11, W ROOSEVELT,T048,2,0,2007,07,18,41.867108,-87.654224
442,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,3,0,2007,07,18,41.896282,-87.655232
443,CULEX PIPIENS/RESTUANS,21, N STAVE ST,T050,1,0,2007,07,18,41.919343,-87.694259
444,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,3,0,2007,07,18,41.921965,-87.632085
445,CULEX RESTUANS,22, N CANNON DR,T054,2,0,2007,07,18,41.921965,-87.632085
446,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,5,0,2007,07,18,41.688324,-87.676709
447,CULEX RESTUANS,22, W 113TH ST,T086,1,0,2007,07,18,41.688324,-87.676709
448,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,1,0,2007,07,18,41.862292,-87.64886
449,CULEX PIPIENS,11, S PEORIA ST,T091,1,0,2007,07,18,41.862292,-87.64886
450,CULEX RESTUANS,53, N STREETER DR,T129,1,0,2007,07,18,41.891126,-87.61156
451,CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,18,41.999128999999996,-87.795585
452,CULEX RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,18,41.999128999999996,-87.795585
453,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,2,0,2007,07,18,42.01743,-87.68776899999999
454,CULEX RESTUANS,75, N OAKLEY AVE,T148,1,0,2007,07,18,42.01743,-87.68776899999999
455,CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,2,0,2007,07,18,41.907645,-87.760886
456,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,3,0,2007,07,18,41.944869,-87.832763
457,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,1,0,2007,07,18,41.944869,-87.832763
458,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,15,0,2007,07,18,42.011601,-87.81150600000001
459,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,19,0,2007,07,18,42.011601,-87.81150600000001
460,CULEX RESTUANS,72, N OKETO AVE,T016,7,0,2007,07,18,42.011601,-87.81150600000001
461,CULEX RESTUANS,38, N CALIFORNIA AVE,T019,2,0,2007,07,18,41.94983,-87.69845699999999
462,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,1,0,2007,07,18,41.979243,-87.750938
463,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,2,0,2007,07,18,41.979243,-87.750938
464,CULEX RESTUANS,58, N WESTERN AVE,T028,2,0,2007,07,18,41.986921,-87.689778
465,CULEX RESTUANS,58, N WESTERN AVE,T028,1,0,2007,07,18,41.986921,-87.689778
466,CULEX PIPIENS,58, N WESTERN AVE,T028,1,0,2007,07,18,41.986921,-87.689778
467,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,2,0,2007,07,18,41.801497999999995,-87.763416
468,CULEX PIPIENS,50, S CENTRAL AVE,T031,1,0,2007,07,18,41.801497999999995,-87.763416
469,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,4,0,2007,07,18,41.906638,-87.701431
470,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,1,0,2007,07,18,41.961743,-87.76007
471,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,3,0,2007,07,18,41.953067,-87.776792
472,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,7,0,2007,07,18,41.958271,-87.702575
473,CULEX PIPIENS,42, N RICHMOND ST,T146,2,0,2007,07,18,41.958271,-87.702575
474,CULEX SALINARIUS,42, N RICHMOND ST,T146,1,0,2007,07,18,41.958271,-87.702575
475,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,2,0,2007,07,18,41.932094,-87.700117
476,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,18,42.006858,-87.675919
477,CULEX RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,18,42.006858,-87.675919
478,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,11,0,2007,07,18,41.916265,-87.800515
479,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,1,0,2007,07,18,41.916265,-87.800515
480,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,1,0,2007,07,18,41.916265,-87.800515
481,CULEX RESTUANS,25, S MILLARD AVE,T152,1,0,2007,07,18,41.846075,-87.716277
482,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41.948167,-87.730698
483,CULEX RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41.948167,-87.730698
484,CULEX PIPIENS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41.948167,-87.730698
485,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,1,0,2007,07,18,41.963976,-87.69181
486,CULEX PIPIENS,45, N CAMPBELL AVE,T220,1,0,2007,07,18,41.963976,-87.69181
487,CULEX PIPIENS,40, N TRIPP AVE,T001,1,0,2007,07,18,41.953705,-87.733974
488,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,1,0,2007,07,18,41.964242,-87.757639
489,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,1,0,2007,07,18,41.964242,-87.757639
490,CULEX RESTUANS,60, N AVONDALE AVE,T006,3,0,2007,07,18,41.990284,-87.797127
491,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,9,0,2007,07,18,42.008314,-87.77792099999999
492,CULEX RESTUANS,70, N MOSELL AVE,T008,1,0,2007,07,18,42.008314,-87.77792099999999
493,CULEX PIPIENS,70, N MOSELL AVE,T008,1,0,2007,07,18,42.008314,-87.77792099999999
494,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,1,0,2007,07,18,41.991429,-87.747113
495,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,1,0,2007,07,18,41.921177,-87.79518
496,CULEX PIPIENS,68, W BELDEN AVE,T037,2,0,2007,07,18,41.921177,-87.79518
497,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,1,0,2007,07,18,41.857402,-87.694991
498,CULEX RESTUANS,11, S CALIFORNIA,T047,1,0,2007,07,18,41.868142,-87.696269
499,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,2,0,2007,07,18,41.846283,-87.656913
500,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,2,0,2007,07,18,41.923738,-87.785288
501,CULEX RESTUANS,64, W STRONG ST,T014,3,0,2007,07,18,41.970248,-87.787992
502,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,1,0,2007,07,18,41.899229999999996,-87.716788
503,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,10,0,2007,07,18,41.899229999999996,-87.716788
504,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,5,0,2007,07,18,41.899229999999996,-87.716788
505,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,2,0,2007,07,18,41.899229999999996,-87.716788
506,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,1,0,2007,07,18,41.692555,-87.598865
507,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,1,0,2007,07,18,41.94016,-87.794896
508,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,1,0,2007,07,18,41.94016,-87.794896
509,CULEX RESTUANS,60, W MONTROSE DR,T017,1,0,2007,07,18,41.960615999999995,-87.777189
510,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41.883284,-87.705085
511,CULEX RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41.883284,-87.705085
512,CULEX RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41.883284,-87.705085
513,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,1,0,2007,07,18,41.836644,-87.677737
514,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,1,0,2007,07,18,41.837084999999995,-87.729384
