,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
296,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,8,0,2007,07,11,41,-87
297,CULEX RESTUANS,22, W 113TH ST,T086,1,0,2007,07,11,41,-87
298,CULEX RESTUANS,22, W 113TH ST,T086,8,0,2007,07,11,41,-87
299,CULEX PIPIENS,22, W 113TH ST,T086,19,0,2007,07,11,41,-87
300,CULEX SALINARIUS,22, W 113TH ST,T086,2,0,2007,07,11,41,-87
301,CULEX TERRITANS,22, W 113TH ST,T086,1,0,2007,07,11,41,-87
302,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,14,0,2007,07,11,41,-87
303,CULEX PIPIENS,11, S PEORIA ST,T091,1,0,2007,07,11,41,-87
304,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,1,0,2007,07,11,41,-87
305,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,22,0,2007,07,11,41,-87
306,CULEX RESTUANS,22, W 89TH ST,T096,21,0,2007,07,11,41,-87
307,CULEX PIPIENS,22, W 89TH ST,T096,2,0,2007,07,11,41,-87
308,CULEX RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,11,41,-87
309,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,1,0,2007,07,11,42,-87
310,CULEX RESTUANS,75, N OAKLEY AVE,T148,2,0,2007,07,11,42,-87
311,CULEX SALINARIUS,75, N OAKLEY AVE,T148,1,0,2007,07,11,42,-87
312,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,1,0,2007,07,11,41,-87
313,CULEX RESTUANS,91, W HIGGINS AVE,T009,14,0,2007,07,11,41,-87
314,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,8,0,2007,07,11,41,-87
315,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,1,0,2007,07,11,41,-87
316,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,2,0,2007,07,11,41,-87
317,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,1,0,2007,07,11,41,-87
318,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,37,0,2007,07,11,42,-87
319,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,14,0,2007,07,11,42,-87
320,CULEX RESTUANS,72, N OKETO AVE,T016,8,0,2007,07,11,42,-87
321,CULEX RESTUANS,72, N OKETO AVE,T016,4,0,2007,07,11,42,-87
322,CULEX PIPIENS,72, N OKETO AVE,T016,3,0,2007,07,11,42,-87
323,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,1,0,2007,07,11,41,-87
324,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,7,0,2007,07,11,41,-87
325,CULEX RESTUANS,49, W BALMORAL AVE,T025,2,0,2007,07,11,41,-87
326,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,1,0,2007,07,11,41,-87
327,CULEX RESTUANS,58, N WESTERN AVE,T028,2,0,2007,07,11,41,-87
328,CULEX RESTUANS,50, S CENTRAL AVE,T031,1,0,2007,07,11,41,-87
329,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,1,0,2007,07,11,41,-87
330,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,1,0,2007,07,11,41,-87
331,CULEX RESTUANS,10, S VINCENNES,T089,2,0,2007,07,11,41,-87
332,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,27,0,2007,07,11,41,-87
333,CULEX RESTUANS,11, S ASHLAND AVE,T090,5,0,2007,07,11,41,-87
334,CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,5,0,2007,07,11,41,-87
335,CULEX PIPIENS,11, S STATE ST,T092,1,0,2007,07,11,41,-87
336,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,18,0,2007,07,11,41,-87
337,CULEX RESTUANS,42, W 127TH PL,T135,4,0,2007,07,11,41,-87
338,CULEX PIPIENS,42, W 127TH PL,T135,1,0,2007,07,11,41,-87
339,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,1,0,2007,07,11,41,-87
340,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,1,0,2007,07,11,41,-87
341,CULEX RESTUANS,40, N AUSTIN AVE,T142,1,0,2007,07,11,41,-87
342,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,3,0,2007,07,11,41,-87
343,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2007,07,11,41,-87
344,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,13,0,2007,07,11,41,-87
345,CULEX RESTUANS,42, N RICHMOND ST,T146,2,0,2007,07,11,41,-87
346,CULEX PIPIENS,42, N RICHMOND ST,T146,1,0,2007,07,11,41,-87
347,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,11,42,-87
348,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,4,0,2007,07,11,41,-87
349,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,8,0,2007,07,11,41,-87
350,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41,-87
351,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41,-87
352,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,39,0,2007,07,11,41,-87
353,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,0,2007,07,11,41,-87
354,CULEX RESTUANS,35, W 116TH ST,T158,27,0,2007,07,11,41,-87
355,CULEX PIPIENS,35, W 116TH ST,T158,29,0,2007,07,11,41,-87
356,CULEX RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,1,0,2007,07,11,41,-87
357,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,11,41,-87
358,CULEX RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,11,41,-87
359,CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,1,0,2007,07,11,41,-87
360,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,2,0,2007,07,11,41,-87
361,CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,1,0,2007,07,11,41,-87
362,CULEX RESTUANS,60, N AVONDALE AVE,T006,2,0,2007,07,11,41,-87
363,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,39,0,2007,07,11,42,-87
364,CULEX RESTUANS,70, N MOSELL AVE,T008,14,0,2007,07,11,42,-87
365,CULEX PIPIENS,70, N MOSELL AVE,T008,5,0,2007,07,11,42,-87
366,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,2,0,2007,07,11,41,-87
367,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,20,0,2007,07,11,41,-87
368,CULEX RESTUANS,30, W 18TH ST,T043,5,0,2007,07,11,41,-87
369,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,2,0,2007,07,11,41,-87
370,CULEX PIPIENS,11, S CALIFORNIA,T047,1,0,2007,07,11,41,-87
371,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,15,0,2007,07,11,41,-87
372,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,5,0,2007,07,11,41,-87
373,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,4,0,2007,07,11,41,-87
374,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,17,0,2007,07,11,41,-87
375,CULEX RESTUANS,96, S HOYNE AVE,T161,4,0,2007,07,11,41,-87
376,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,2,0,2007,07,11,41,-87
377,CULEX RESTUANS,61, W FULLERTON AVE,T013,1,0,2007,07,11,41,-87
378,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,3,0,2007,07,11,41,-87
379,CULEX RESTUANS,64, W STRONG ST,T014,4,0,2007,07,11,41,-87
380,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,6,0,2007,07,11,41,-87
381,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,4,0,2007,07,11,41,-87
382,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,5,0,2007,07,11,41,-87
383,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,4,0,2007,07,11,41,-87
384,CULEX RESTUANS,20, E 111TH ST,T084,1,0,2007,07,11,41,-87
385,CULEX PIPIENS,20, E 111TH ST,T084,1,0,2007,07,11,41,-87
386,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,16,0,2007,07,11,41,-87
387,CULEX PIPIENS,11, S ARTESIAN AVE,T160,1,0,2007,07,11,41,-87
388,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,1,0,2007,07,11,41,-87
389,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,1,0,2007,07,11,41,-87
390,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,2,0,2007,07,11,41,-87
391,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,1,0,2007,07,11,41,-87
392,CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,1,0,2007,07,11,41,-87
393,CULEX PIPIENS,22, W PERSHING RD,T060,1,0,2007,07,11,41,-87
394,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,3,0,2007,07,11,41,-87
395,CULEX PIPIENS,22, W 51ST ST,T061,1,0,2007,07,11,41,-87
396,CULEX PIPIENS,35, W 51ST ST,T062,2,0,2007,07,11,41,-87
397,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,22,0,2007,07,11,41,-87
398,CULEX PIPIENS,52, W 63RD ST,T065,2,0,2007,07,11,41,-87
399,CULEX TERRITANS,52, W 63RD ST,T065,2,0,2007,07,11,41,-87
400,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,4,0,2007,07,11,41,-87
401,CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,9,0,2007,07,11,41,-87
402,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,10,0,2007,07,11,41,-87
403,CULEX RESTUANS,22, W 69TH ST,T069,3,0,2007,07,11,41,-87
404,CULEX RESTUANS,22, W 69TH ST,T069,1,0,2007,07,11,41,-87
405,CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,2,0,2007,07,11,41,-87
406,CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,2,0,2007,07,11,41,-87
407,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,2,0,2007,07,11,41,-87
408,CULEX RESTUANS,10, E 67TH ST,T073,3,0,2007,07,11,41,-87
409,CULEX RESTUANS,39, S ASHLAND AVE,T074,11,0,2007,07,11,41,-87
410,CULEX SALINARIUS,47, S CORNELL AVE,T075,1,0,2007,07,11,41,-87
411,CULEX RESTUANS,55, S DR MARTIN LUTHER KING JR DR,T076,18,0,2007,07,11,41,-87
412,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,1,0,2007,07,11,41,-87
413,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,6,0,2007,07,11,41,-87
414,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,6,0,2007,07,11,41,-87
415,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,2,0,2007,07,11,41,-87
416,CULEX RESTUANS,77, S EBERHART AVE,T080,1,0,2007,07,11,41,-87
417,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,11,0,2007,07,11,41,-87
418,CULEX RESTUANS,40, S DEARBORN ST,T081,1,0,2007,07,11,41,-87
419,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,4,0,2007,07,11,41,-87
420,CULEX RESTUANS,50, S UNION AVE,T082,4,0,2007,07,11,41,-87
421,CULEX PIPIENS,50, S UNION AVE,T082,1,0,2007,07,11,41,-87
422,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,2,0,2007,07,11,41,-87
423,CULEX RESTUANS,79, S CHICAGO AVE,T083,7,0,2007,07,11,41,-87
424,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,5,0,2007,07,11,41,-87
425,CULEX RESTUANS,52, S KOLMAR,T114,1,0,2007,07,11,41,-87
426,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,1,0,2007,07,11,41,-87
427,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,7,0,2007,07,18,41,-87
428,CULEX RESTUANS,41, N OAK PARK AVE,T002,2,0,2007,07,18,41,-87
429,CULEX PIPIENS,41, N OAK PARK AVE,T002,4,0,2007,07,18,41,-87
430,CULEX RESTUANS,62, N MANDELL AVE,T007,3,0,2007,07,18,41,-87
431,CULEX PIPIENS,62, N MANDELL AVE,T007,3,0,2007,07,18,41,-87
432,CULEX RESTUANS,79, W FOSTER AVE,T015,1,0,2007,07,18,41,-87
433,CULEX PIPIENS,79, W FOSTER AVE,T015,4,0,2007,07,18,41,-87
434,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,12,0,2007,07,18,41,-87
435,CULEX PIPIENS,15, W WEBSTER AVE,T045,4,0,2007,07,18,41,-87
436,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,29,0,2007,07,18,41,-87
437,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,1,0,2007,07,18,41,-87
438,CULEX RESTUANS,25, W GRAND AVE,T046,8,0,2007,07,18,41,-87
439,CULEX PIPIENS,25, W GRAND AVE,T046,34,0,2007,07,18,41,-87
440,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,1,0,2007,07,18,41,-87
441,CULEX RESTUANS,11, W ROOSEVELT,T048,2,0,2007,07,18,41,-87
442,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,3,0,2007,07,18,41,-87
443,CULEX PIPIENS/RESTUANS,21, N STAVE ST,T050,1,0,2007,07,18,41,-87
444,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,3,0,2007,07,18,41,-87
445,CULEX RESTUANS,22, N CANNON DR,T054,2,0,2007,07,18,41,-87
446,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,5,0,2007,07,18,41,-87
447,CULEX RESTUANS,22, W 113TH ST,T086,1,0,2007,07,18,41,-87
448,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,1,0,2007,07,18,41,-87
449,CULEX PIPIENS,11, S PEORIA ST,T091,1,0,2007,07,18,41,-87
450,CULEX RESTUANS,53, N STREETER DR,T129,1,0,2007,07,18,41,-87
451,CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,18,41,-87
452,CULEX RESTUANS,65, N OAK PARK AVE,T143,1,0,2007,07,18,41,-87
453,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,2,0,2007,07,18,42,-87
454,CULEX RESTUANS,75, N OAKLEY AVE,T148,1,0,2007,07,18,42,-87
455,CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,2,0,2007,07,18,41,-87
456,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,3,0,2007,07,18,41,-87
457,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,1,0,2007,07,18,41,-87
458,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,15,0,2007,07,18,42,-87
459,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,19,0,2007,07,18,42,-87
460,CULEX RESTUANS,72, N OKETO AVE,T016,7,0,2007,07,18,42,-87
461,CULEX RESTUANS,38, N CALIFORNIA AVE,T019,2,0,2007,07,18,41,-87
462,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,1,0,2007,07,18,41,-87
463,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,2,0,2007,07,18,41,-87
464,CULEX RESTUANS,58, N WESTERN AVE,T028,2,0,2007,07,18,41,-87
465,CULEX RESTUANS,58, N WESTERN AVE,T028,1,0,2007,07,18,41,-87
466,CULEX PIPIENS,58, N WESTERN AVE,T028,1,0,2007,07,18,41,-87
467,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,2,0,2007,07,18,41,-87
468,CULEX PIPIENS,50, S CENTRAL AVE,T031,1,0,2007,07,18,41,-87
469,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,4,0,2007,07,18,41,-87
470,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,1,0,2007,07,18,41,-87
471,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,3,0,2007,07,18,41,-87
472,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,7,0,2007,07,18,41,-87
473,CULEX PIPIENS,42, N RICHMOND ST,T146,2,0,2007,07,18,41,-87
474,CULEX SALINARIUS,42, N RICHMOND ST,T146,1,0,2007,07,18,41,-87
475,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,2,0,2007,07,18,41,-87
476,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,18,42,-87
477,CULEX RESTUANS,18, W FARWELL AVE,T150,1,0,2007,07,18,42,-87
478,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,11,0,2007,07,18,41,-87
479,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,1,0,2007,07,18,41,-87
480,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,1,0,2007,07,18,41,-87
481,CULEX RESTUANS,25, S MILLARD AVE,T152,1,0,2007,07,18,41,-87
482,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41,-87
483,CULEX RESTUANS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41,-87
484,CULEX PIPIENS,37, N KEDVALE AVE,T218,1,0,2007,07,18,41,-87
485,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,1,0,2007,07,18,41,-87
486,CULEX PIPIENS,45, N CAMPBELL AVE,T220,1,0,2007,07,18,41,-87
487,CULEX PIPIENS,40, N TRIPP AVE,T001,1,0,2007,07,18,41,-87
488,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,1,0,2007,07,18,41,-87
489,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,1,0,2007,07,18,41,-87
490,CULEX RESTUANS,60, N AVONDALE AVE,T006,3,0,2007,07,18,41,-87
491,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,9,0,2007,07,18,42,-87
492,CULEX RESTUANS,70, N MOSELL AVE,T008,1,0,2007,07,18,42,-87
493,CULEX PIPIENS,70, N MOSELL AVE,T008,1,0,2007,07,18,42,-87
494,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,1,0,2007,07,18,41,-87
495,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,1,0,2007,07,18,41,-87
496,CULEX PIPIENS,68, W BELDEN AVE,T037,2,0,2007,07,18,41,-87
497,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,1,0,2007,07,18,41,-87
498,CULEX RESTUANS,11, S CALIFORNIA,T047,1,0,2007,07,18,41,-87
499,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,2,0,2007,07,18,41,-87
500,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,2,0,2007,07,18,41,-87
501,CULEX RESTUANS,64, W STRONG ST,T014,3,0,2007,07,18,41,-87
502,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,1,0,2007,07,18,41,-87
503,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,10,0,2007,07,18,41,-87
504,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,5,0,2007,07,18,41,-87
505,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,2,0,2007,07,18,41,-87
506,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,1,0,2007,07,18,41,-87
507,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,1,0,2007,07,18,41,-87
508,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,1,0,2007,07,18,41,-87
509,CULEX RESTUANS,60, W MONTROSE DR,T017,1,0,2007,07,18,41,-87
510,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41,-87
511,CULEX RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41,-87
512,CULEX RESTUANS,33, E RANDOLPH ST,T044,1,0,2007,07,18,41,-87
513,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,1,0,2007,07,18,41,-87
514,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,1,0,2007,07,18,41,-87
515,CULEX RESTUANS,42, W 31ST ST,T036,2,0,2007,07,18,41,-87
516,CULEX RESTUANS,42, W 31ST ST,T036,1,0,2007,07,18,41,-87
517,CULEX PIPIENS,42, W 31ST ST,T036,1,0,2007,07,18,41,-87
518,CULEX SALINARIUS,42, W 31ST ST,T036,1,0,2007,07,18,41,-87
519,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,2,0,2007,07,18,41,-87
520,CULEX RESTUANS,22, W PERSHING RD,T060,1,0,2007,07,18,41,-87
521,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,2,0,2007,07,18,41,-87
522,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,7,0,2007,07,18,41,-87
523,CULEX RESTUANS,35, W 51ST ST,T062,4,0,2007,07,18,41,-87
524,CULEX PIPIENS,35, W 51ST ST,T062,7,0,2007,07,18,41,-87
525,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,2,0,2007,07,18,41,-87
526,CULEX PIPIENS,52, W 63RD ST,T065,1,0,2007,07,18,41,-87
527,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,1,0,2007,07,18,41,-87
528,CULEX PIPIENS,37, S PULASKI RD,T063,2,0,2007,07,18,41,-87
529,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,0,2007,07,18,41,-87
530,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,50,0,2007,07,18,41,-87
531,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,50,0,2007,07,18,41,-87
532,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,26,0,2007,07,18,41,-87
533,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,50,0,2007,07,18,41,-87
534,CULEX SALINARIUS,10, S STONY ISLAND AVE,T138,2,0,2007,07,18,41,-87
535,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,27,0,2007,07,18,41,-87
536,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,15,0,2007,07,18,41,-87
537,CULEX RESTUANS,13, S TORRENCE AVE,T200,1,0,2007,07,18,41,-87
538,CULEX RESTUANS,13, S TORRENCE AVE,T200,3,0,2007,07,18,41,-87
539,CULEX PIPIENS,13, S TORRENCE AVE,T200,1,0,2007,07,18,41,-87
540,CULEX TERRITANS,13, S TORRENCE AVE,T200,3,0,2007,07,18,41,-87
541,CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,3,0,2007,07,18,41,-87
542,CULEX RESTUANS,13, S MACKINAW,T206,1,0,2007,07,18,41,-87
543,CULEX PIPIENS,13, S MACKINAW,T206,1,0,2007,07,18,41,-87
544,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,9,0,2007,07,18,41,-87
545,CULEX RESTUANS,13, S BRANDON,T209,4,0,2007,07,18,41,-87
546,CULEX PIPIENS,13, S BRANDON,T209,3,0,2007,07,18,41,-87
547,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,18,41,-87
548,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,18,41,-87
549,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,2,0,2007,07,18,41,-87
550,CULEX RESTUANS,37, E 118TH ST,T212,12,0,2007,07,18,41,-87
551,CULEX PIPIENS,37, E 118TH ST,T212,26,0,2007,07,18,41,-87
552,CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,13,0,2007,07,18,41,-87
553,CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,50,1,2007,07,18,41,-87
554,CULEX RESTUANS,38, E 115TH ST,T215,1,0,2007,07,18,41,-87
555,CULEX PIPIENS,38, E 115TH ST,T215,21,0,2007,07,18,41,-87
556,CULEX PIPIENS,11, S PEORIA ST,T091,2,0,2007,07,19,41,-87
557,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2007,07,19,41,-87
558,CULEX RESTUANS,15, W GRANVILLE AVE,T149,1,0,2007,07,19,41,-87
559,CULEX RESTUANS,11, S CALIFORNIA,T047,1,0,2007,07,19,41,-87
560,CULEX PIPIENS,64, W STRONG ST,T014,1,0,2007,07,19,41,-87
561,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,3,0,2007,07,19,41,-87
562,CULEX PIPIENS,22, W 51ST ST,T061,1,0,2007,07,19,41,-87
563,CULEX SALINARIUS,35, W 51ST ST,T062,1,0,2007,07,19,41,-87
564,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,8,0,2007,07,19,41,-87
565,CULEX RESTUANS,67, S KEDZIE AVE,T066,2,0,2007,07,19,41,-87
566,CULEX PIPIENS,61, S MELVINA AVE,T071,1,0,2007,07,19,41,-87
567,CULEX RESTUANS,39, S ASHLAND AVE,T074,1,0,2007,07,19,41,-87
568,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,7,0,2007,07,19,41,-87
569,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,11,0,2007,07,19,41,-87
570,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,7,0,2007,07,19,41,-87
571,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,25,0,2007,07,19,41,-87
572,CULEX PIPIENS,10, S STONY ISLAND AVE,T138,50,0,2007,07,19,41,-87
573,CULEX TERRITANS,10, S STONY ISLAND AVE,T138,4,0,2007,07,19,41,-87
574,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,21,0,2007,07,19,41,-87
575,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,32,0,2007,07,19,41,-87
576,CULEX RESTUANS,13, S TORRENCE AVE,T200,1,0,2007,07,19,41,-87
577,CULEX PIPIENS,13, S TORRENCE AVE,T200,7,0,2007,07,19,41,-87
578,CULEX PIPIENS,13, S TORRENCE AVE,T200,2,0,2007,07,19,41,-87
579,CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,2,0,2007,07,19,41,-87
580,CULEX PIPIENS,13, S MACKINAW,T206,1,0,2007,07,19,41,-87
581,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,1,0,2007,07,19,41,-87
582,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,9,0,2007,07,19,41,-87
583,CULEX RESTUANS,13, S BRANDON,T209,1,0,2007,07,19,41,-87
584,CULEX PIPIENS,13, S BRANDON,T209,7,0,2007,07,19,41,-87
585,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,21,0,2007,07,19,41,-87
586,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,19,41,-87
587,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,19,41,-87
588,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,19,41,-87
589,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,19,41,-87
590,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,50,0,2007,07,19,41,-87
